更新说明,#genre#
四海钓鱼,http://xuys.top:8888/udp/225.1.2.202:5002
四海钓鱼,http://wsd.saj-web.top:4000/udp/225.1.2.202:5002
车迷频道,http://xuys.top:8888/udp/225.1.2.199:5002
车迷频道,http://wsd.saj-web.top:4000/udp/225.1.2.199:5002
环球旅游,http://xuys.top:8888/udp/225.1.2.200:5002
环球旅游,http://wsd.saj-web.top:4000/udp/225.1.2.200:5002
生态环境频道,http://xuys.top:8888/udp/225.1.2.201:5002
生态环境频道,http://wsd.saj-web.top:4000/udp/225.1.2.201:5002
优优宝贝,http://xuys.top:8888/udp/225.1.2.203:5002
优优宝贝,http://wsd.saj-web.top:4000/udp/225.1.2.203:5002
中华特产,http://xuys.top:8888/udp/225.1.2.197:5002
中华特产,http://wsd.saj-web.top:4000/udp/225.1.2.197:5002


📡[IPV4]辽宁频道,#genre#
家庭理财,http://116.199.24.6:2901/udp/225.1.101.174:7523
家庭理财,http://xuys.top:8888/udp/225.1.2.23:5002
家庭理财,http://wsd.saj-web.top:4000/udp/225.1.2.23:5002
新动漫,http://xuys.top:8888/udp/225.1.1.216:5002
新动漫,http://wsd.saj-web.top:4000/udp/225.1.1.216:5002

📡[IPV4]湖南频道,#genre#
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd231205.m3u8
益阳公共,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg231205.m3u8
益阳教育,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy231205.m3u8
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj

📡[IPV4]河南频道,#genre#
河南卫视,http://115.60.241.249:2000/rtp/225.1.4.98:1127$河南联通组播
河南都市频道,http://115.60.241.249:2000/rtp/225.1.4.52:1081$河南联通组播
河南民生频道,http://115.60.241.249:2000/rtp/225.1.4.53:1082$河南联通组播
河南法治频道,http://115.60.241.249:2000/rtp/225.1.4.54:1083$河南联通组播
河南电视剧频道,http://115.60.241.249:2000/rtp/225.1.4.55:1084$河南联通组播
河南新闻频道,http://115.60.241.249:2000/rtp/225.1.4.56:1085$河南联通组播
河南欢腾购物,http://115.60.241.249:2000/rtp/225.1.4.57:1086$河南联通组播
河南公共频道,http://115.60.241.249:2000/rtp/225.1.4.58:1087$河南联通组播
河南乡村频道,http://115.60.241.249:2000/rtp/225.1.4.120:1149$河南联通组播
河南收藏天下,http://115.60.241.249:2000/rtp/225.1.4.100:1129$河南联通组播
河南戏曲频道,http://115.60.241.249:2000/rtp/225.1.4.99:1128$河南联通组播
河南中华功夫,http://115.60.241.249:2000/rtp/225.1.4.101:1130$河南联通组播
河南移动电视,http://115.60.241.249:2000/rtp/225.1.5.40:1350$河南联通组播

洛阳综合,http://wshls.live.migucloud.com/live/C788MHFD_C0/playlist.m3u8
洛阳科教,http://wshls.live.migucloud.com/live/CXGQPXRK_C0/playlist.m3u8
洛阳文旅,http://wshls.live.migucloud.com/live/FJ7Q9PIT_C0/playlist.m3u8

📡[IPV4]广西频道,#genre#
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8#https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
贺州综合频道,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_24.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻荟萃,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8
资源综合频道,http://pulls.myun.tv/live/5z4yjgm0.m3u8
横州新闻综合,http://live.nnnews.net/video/s10004-hztv-hd/index.m3u8
宾阳频道,http://live.gxrb.com.cn/gx/binyang/index.m3u8#http://pulls.myun.tv/live/lgmzjyml.m3u8
巴马频道,http://live.gxrb.com.cn/gx/bama/index.m3u8#http://pulls.myun.tv/live/028exb80.m3u8
都安频道,http://pulls.myun.tv/live/09em42ol.m3u8
东兰频道,http://pulls.myun.tv/live/09aony85.m3u8
那坡频道,http://pulls.myun.tv/live/02vy7x7l.m3u8
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
岑溪频道,http://pulls.myun.tv/live/lnvz16z5.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
隆安电视台,https://hls.nntv.cn/nnlive/LATV_24.m3u8
宾阳电视台,https://live.gxrb.com.cn/gx/binyang/index.m3u8
田东电视台,https://live.gxrb.com.cn/gx/tiandong/index.m3u8
靖西电视台,https://live.gxrb.com.cn/gx/jingxi/index.m3u8
梧州新闻综合,http://live.wzrtv.cn:80/xwzh1/sd/live.m3u8
梧州公共,http://live.wzrtv.cn:80/ggpd1/sd/live.m3u8
梧州教育生活,http://live.wzrtv.cn:80/jysh1/sd/live.m3u8
巴马电视台,https://live.gxrb.com.cn/gx/bama/index.m3u8
都安电视台,https://live.gxrb.com.cn/gx/duan/index.m3u8
龙州电视台,https://live.gxrb.com.cn/gx/longzhou/index.m3u8
北海新闻综合,https://live.gxrb.com.cn/gx/beihai/index.m3u8

📡[IPV4]河北频道,#genre#
河北卫视,http://www.xingwen.online:9810/rtp/239.253.92.154:6011$河北联通组播
河北都市,http://www.xingwen.online:9810/rtp/239.253.92.172:6002$河北联通组播
河北公共,http://www.xingwen.online:9810/rtp/239.253.92.175:6005$河北联通组播
河北农民,http://www.xingwen.online:9810/rtp/239.253.92.176:6006$河北联通组播
河北影视剧,http://www.xingwen.online:9810/rtp/239.253.92.173:6003$河北联通组播
河北少儿科教,http://www.xingwen.online:9810/rtp/239.253.92.174:6004$河北联通组播
河北经济生活,http://www.xingwen.online:9810/rtp/239.253.92.171:6001$河北联通组播
石家庄新闻,http://www.xingwen.online:9810/rtp/239.253.92.149:6035$河北联通组播
石家庄娱乐,http://www.xingwen.online:9810/rtp/239.253.92.93:8120$河北联通组播
石家庄生活,http://www.xingwen.online:9810/rtp/239.253.92.94:8121$河北联通组播
石家庄都市,http://www.xingwen.online:9810/rtp/239.253.92.95:8122$河北联通组播
睛彩河北,http://www.xingwen.online:9810/rtp/239.253.92.104:6221$河北联通组播
三河电视,http://www.xingwen.online:9810/rtp/239.253.93.143:6311$河北联通组播
4K频道,http://www.xingwen.online:9810/rtp/239.253.92.114:6187$河北联通组播

河北卫视,http://www.biaowen.net:4022/rtp/239.254.200.174:6000$河北电信组播
河北都市,http://www.biaowen.net:4022/rtp/239.254.200.19:6000$河北电信组播
河北公共,http://www.biaowen.net:4022/rtp/239.254.200.22:6000$河北电信组播
河北农民,http://www.biaowen.net:4022/rtp/239.254.200.23:6000$河北电信组播
河北影视剧,http://www.biaowen.net:4022/rtp/239.254.200.20:6000$河北电信组播
河北少儿科教,http://www.biaowen.net:4022/rtp/239.254.200.21:6000$河北电信组播
河北经济生活,http://www.biaowen.net:4022/rtp/239.254.200.18:6000$河北电信组播
石家庄新闻,http://www.biaowen.net:4022/rtp/239.254.200.157:6000$河北电信组播
石家庄娱乐,http://www.biaowen.net:4022/rtp/239.254.200.29:6000$河北电信组播
石家庄生活,http://www.biaowen.net:4022/rtp/239.254.200.30:6000$河北电信组播
石家庄都市,http://www.biaowen.net:4022/rtp/239.254.200.31:6000$河北电信组播
三河电视,http://www.biaowen.net:4022/rtp/239.254.201.113:5315$河北电信组播

邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8#https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北经济生活,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3
农民频道,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af
河北影视剧,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd

📡[IPV4]山东频道,#genre#
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄经济生活,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道,http://stream.zztvzd.com/3/sd/live.m3u8
泰安综合,http://zzbb.1545ts.com:8068/live/tatv0111.m3u8
泰安经济生活,http://zzbb.1545ts.com:8068/live/tatv222.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
临沂综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂经济,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
青州新闻,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州生活,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8

📡[IPV4]四川频道,#genre#
自贡综合,http://110.189.153.160:1001/zhpd.flv
自贡文化生活,http://110.189.153.160:1002/ggpd.flv
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8#http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳文旅科教,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅乡村,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州文化生活,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
金川新闻频道,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv#http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
叙州综合频道,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8#http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8#http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd#http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd

💃[IPV4]韩国舞台,#genre#
韩国歌团001,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4
韩国歌团002,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239978750464.mp4
韩国歌团003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
韩国歌团004,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239755956819.mp4
韩国歌团005,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987758613.mp4
韩国歌团006,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239880949246.mp4
韩国歌团007,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903717006.mp4
韩国歌团008,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903321355.mp4
韩国歌团009,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
韩国歌团010,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799088974.mp4
韩国歌团011,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240024786285.mp4
韩国歌团012,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240142715042.mp4
韩国歌团013,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240025046562.mp4
韩国歌团014,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240145171654.mp4
韩国歌团015,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240147051191.mp4
韩国歌团016,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
韩国歌团017,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239910253332.mp4
韩国歌团018,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239806164759.mp4
韩国歌团019,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239807872136.mp4
韩国歌团020,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240032526123.mp4
歌团★021,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239808028600.mp4
歌团★022,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240031614983.mp4
歌团★023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
歌团★024,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239809100782.mp4
歌团★025,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167718.mp4
歌团★026,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240033362815.mp4
歌团★027,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167938.mp4
歌团★028,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240035466345.mp4
歌团★029,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239811800375.mp4
歌团★030,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239916285148.mp4
歌团★031,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239927589941.mp4
歌团★032,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239931661209.mp4
歌团★033,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240171579858.mp4
歌团★034,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239831144046.mp4
歌团★035,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240056530470.mp4
歌团★036,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239832040344.mp4
歌团★037,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240173879894.mp4
歌团★038,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
歌团★039,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239936685999.mp4
歌团★040,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059018784.mp4
歌团★041,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834324813.mp4
歌团★042,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834716201.mp4
歌团★043,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
歌团★044,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240179867562.mp4
歌团★045,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240063650207.mp4
歌团★046,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181243061.mp4
歌团★047,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181363115.mp4
歌团★048,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239944465251.mp4
歌团★049,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
歌团★050,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4

韩国太妍02,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240167997205.mp4
韩国太妍03,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059400880.mp4
韩国太妍04,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
韩国太妍05,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240062596020.mp4
韩国太妍06,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240170661907.mp4
韩国太妍07,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
韩国太妍08,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240174309994.mp4
韩国太妍09,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175225325.mp4
韩国太妍10,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240066736888.mp4
韩国太妍11,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175161903.mp4
韩国太妍12,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295526170.mp4
韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
韩国太妍14,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177321736.mp4
韩国太妍15,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177941288.mp4
韩国太妍16,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070652257.mp4
韩国太妍17,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298266546.mp4
韩国太妍18,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070884570.mp4
韩国太妍19,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
韩国太妍20,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240418087243.mp4
韩国太妍21,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240299394846.mp4
韩国太妍22,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181409471.mp4
韩国太妍23,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240182993056.mp4
韩国太妍24,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240301854532.mp4
韩国太妍25,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240075164377.mp4
韩国太妍26,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240349762400.mp4
韩国太妍27,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240121912724.mp4
韩国太妍28,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240126480392.mp4
韩国太妍29,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355262537.mp4
韩国太妍30,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355734488.mp4
韩国太妍31,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240237453313.mp4
韩国太妍32,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240130092025.mp4
韩国太妍33,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240478207039.mp4
韩国太妍34,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240361330093.mp4
韩国太妍35,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139316317.mp4
韩国太妍36,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
韩国太妍37,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139720035.mp4
韩国太妍38,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240368550193.mp4
韩国太妍40,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240370230905.mp4
韩国太妍41,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4


🔰VIP测试_8888,#genre#
【港】,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视资讯台,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰卫视资讯台,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰卫视中文台,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰卫视资讯台,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰卫视中文台,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB-Plus,http://138.113.24.59/libof.kesx.top/live/5658kwkojtz.m3u8
NHK,http://61.221.215.25:8800/hls/51/index.m3u8
凤凰中文台,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯台,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港台,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
唯心电视,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
美亚电视C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
经典影视,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
Zarok,https://zindisorani.zaroktv.com.tr/hls/stream.m3u8
1989香港小姐竞选,http://jsmov2.a.yximgs.com/bs3/video-hls/5259922993058236574_hlsb.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php

【奥苔】,http://extraott.com:80/live/7921751389/6097373662/5523.m3u8
民视闽南台,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv002#http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv155
中视闽南台,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv040
华视闽南台,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv041
台视闽南台,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv066
寰宇闽南台,http://23.224.49.18:8877/4gtv.php?id=litv-longturn15
中天新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv009
东森新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv152
TVBS新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv072
寰宇新闻,http://23.224.49.18:8877/4gtv.php?id=litv-longturn14
非凡新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv010
闽镜新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv075
民视新闻,http://23.224.49.18:8877/4gtv.php?id=litv-ftv13
中视新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv074
华视新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv052
台视新闻,http://23.224.49.18:8877/4gtv.php?id=4gtv-4gtv051
